"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-06-29",0.00491803278688525,0,0,0,0,0,0
"2020-06-30",0.00491803278688525,0,0,0,0,0,0
"2020-07-01",0.00769230769230769,0,0,0,0,0,0
"2020-07-02",0.00769230769230769,0,0,0,0,0,0
"2020-07-03",0.00769230769230769,0,0,0,0,0,0
"2020-07-04",0.0103448275862069,0,0,0,0,0,0
"2020-07-05",0.0103448275862069,0,0,0,0,0,0
"2020-07-06",0.0115384615384615,0,0,0,0,0,0
"2020-07-07",0.0115384615384615,0,0,0,0,0,0
"2020-07-08",0.0115384615384615,0,0,0,0,0,0
"2020-07-09",0.0142857142857143,0,0,0,0,0,0
"2020-07-10",0.0142857142857143,0,0,0,0,0,0
"2020-07-11",0.0142857142857143,0,0,0,0,0,0
"2020-07-12",0.0142857142857143,0,0,0,0,0,0
"2020-07-13",0.0142857142857143,0,0,0,0,0,0
"2020-07-14",0.0142857142857143,0,0,0,0,0,0
"2020-07-15",0.01875,0,0,0,0,0,0
"2020-07-16",0.01875,0,0,0,0,0,0
"2020-07-17",0.01875,0,0,0,0,0,0
"2020-07-18",0,0,0,0,0,0,0
"2020-07-19",0,0,0,0,0,0,0
"2020-07-20",0,0,0,0,0,0,0
"2020-07-21",0,0,0,0,0,0,0
"2020-07-22",0,0,0,0,0,0,0
"2020-07-23",0,0,0,0,0,0,0
"2020-07-24",0,0,0,0,0,0,0
"2020-07-25",0,0,0,0,0,0,0
"2020-07-26",0,0,0,0,0,0,0
"2020-07-27",0,0,0,0,0,0,0
"2020-07-28",0,0,0,0,0,0,0
"2020-07-29",0,0,0,0,0,0,0
"2020-07-30",0,0,0,0,0,0,0
"2020-07-31",0,0,0,0,0,0,0
"2020-08-01",0,0,0,0,0,0,0
"2020-08-02",0,0,0,0,0,0,0
"2020-08-03",0,0,0,0,0,0,0
"2020-08-04",0,0,0,0,0,0,0
"2020-08-05",0,0,0,0,0,0,0
"2020-08-06",0,0,0,0,0,0,0
"2020-08-07",0,0,0,0,0,0,0
"2020-08-08",0,0,0,0,0,0,0
"2020-08-09",0,0,0,0,0,0,0
"2020-08-10",0.0188797464230601,0.00516250307199041,0.0232312638239568,0.00903438037598322,0.0232312638239568,0.00516250307199041,0.00903438037598322
"2020-08-11",0.0188797464230601,0.00516250307199041,0.0232312638239568,0.00903438037598322,0.0232312638239568,0.00516250307199041,0.00903438037598322
"2020-08-12",0.0188797464230601,0.00516250307199041,0.0232312638239568,0.00903438037598322,0.0232312638239568,0.00516250307199041,0.00903438037598322
"2020-08-13",0.0188797464230601,0.00516250307199041,0.0232312638239568,0.00903438037598322,0.0232312638239568,0.00516250307199041,0.00903438037598322
"2020-08-14",0.0192156849715131,0.00525436255725715,0.0236446315076571,0.0091951344752,0.0236446315076571,0.00525436255725715,0.0091951344752
"2020-08-15",0.0192156849715131,0.00525436255725715,0.0236446315076571,0.0091951344752,0.0236446315076571,0.00525436255725715,0.0091951344752
"2020-08-16",0.0192156849715131,0.00525436255725715,0.0236446315076571,0.0091951344752,0.0236446315076571,0.00525436255725715,0.0091951344752
"2020-08-17",0.0184502698278891,0.00525436255725715,0.0236446315076571,0.0091951344752,0.0236446315076571,0.00525436255725715,0.0091951344752
"2020-08-18",0.0209539199714833,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0204933942578243,0.00455408761284985,0.00796965332248723
"2020-08-19",0.0226983797159446,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0204933942578243,0.00455408761284985,0.00796965332248723
"2020-08-20",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0204933942578243,0.00455408761284985,0.00796965332248723
"2020-08-21",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0204933942578243,0.00455408761284985,0.00796965332248723
"2020-08-22",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0204933942578243,0.00455408761284985,0.00796965332248723
"2020-08-23",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0204933942578243,0.00455408761284985,0.00796965332248723
"2020-08-24",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0204933942578243,0.00455408761284985,0.00796965332248723
"2020-08-25",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0219656709618165,0.00455496492919407,0.00797118862608941
"2020-08-26",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0218790664498181,0.004553890640036,0.00796930862006279
"2020-08-27",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0218020846613772,0.0045540509033728,0.00796958908090229
"2020-08-28",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0217332062190852,0.00455387289720284,0.00796927757010485
"2020-08-29",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0216712156210224,0.00455416493005539,0.00796978862759675
"2020-08-30",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0216151288894417,0.0045540911119232,0.0079696594458654
"2020-08-31",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0215641409516411,0.00455408322247597,0.0079696456393328
"2020-09-01",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0215175867475624,0.00455408691474821,0.0079696521008092
"2020-09-02",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0214749120604901,0.00455407477222877,0.00796963085140015
"2020-09-03",0.0240761554917097,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0214356513483837,0.00455408867641969,0.0079696551837343
"2020-09-04",0.0259165825601493,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0213994106910547,0.00455408464385666,0.00796964812674896
"2020-09-05",0.0280014846465768,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0213658545268611,0.00455408973466603,0.00796965703566535
"2020-09-06",0.0336301854487373,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0213346952315385,0.0045540891355935,0.00796965598728848
"2020-09-07",0.0371917155049404,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0213056848531348,0.00455408535508155,0.00796964937139259
"2020-09-08",0.0371917155049404,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0212786084999579,0.00455408803571621,0.00796965406250322
"2020-09-09",0.0371917155049404,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0212532790082763,0.0045540884036276,0.00796965470634806
"2020-09-10",0.0371917155049404,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0212295326098249,0.0045540857666123,0.00796965009157131
"2020-09-11",0.0387712864337217,0.00455408761284985,0.0204933942578243,0.00796965332248723,0.0212072253870371,0.00455408777301899,0.00796965360278298
"2020-09-12",0.0377935010511514,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0211710294886339,0.00446355038323277,0.00781121317065721
"2020-09-13",0.0377935010511514,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0211369019272823,0.00442752457438339,0.00774816800517076
"2020-09-14",0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0211046703415613,0.00442631348123941,0.00774604859216889
"2020-09-15",0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0210741810037172,0.00443414520221075,0.00775975410386871
"2020-09-16",0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0210452963678647,0.00444160083412148,0.00777280145971236
"2020-09-17",0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0210178929953895,0.00444499545301175,0.00777874204277037
"2020-09-18",0.0383421163889907,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0209918597915379,0.00444431421277348,0.00777754987235346
"2020-09-19",0.0383421163889907,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0209670965000693,0.00444163077483165,0.00777285385595517
"2020-09-20",0.0383421163889907,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0209435124129564,0.00443911886773615,0.00776845801853815
"2020-09-21",0.0383421163889907,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0209210252601279,0.00443782262101121,0.00776618958676946
"2020-09-22",0.0383421163889907,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0208995602506097,0.00443781902294268,0.00776618329014953
"2020-09-23",0.0383421163889907,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0208790492415145,0.00443836610619182,0.0077671406858355
"2020-09-24",0.0383421163889907,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0208594300154235,0.00443861960600223,0.00776758431050376
"2020-09-25",0.0383421163889907,0.00443923663140508,0.0199765648413229,0.00776866410495889,0.0208406456500172,0.0044387239690705,0.00776776694587325
"2020-09-26",0.0363332599236032,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0208029594402051,0.00502339020479317,0.00647792195046838
"2020-09-27",0.0363332599236032,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0207668114430383,0.00513279189018109,0.00622260545336959
"2020-09-28",0.0363332599236032,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0207321093657582,0.00510651466332276,0.00622835013818692
"2020-09-29",0.0363332599236032,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0206987681542539,0.00504754315570643,0.00639402664738373
"2020-09-30",0.0363332599236032,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0206667092970381,0.00504789686792035,0.00640860171920986
"2020-10-01",0.0363332599236032,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0206358602080192,0.00505926652464097,0.00635481019628291
"2020-10-02",0.0570951227370908,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0206061536778528,0.00507555307650578,0.00637227131109552
"2020-10-03",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.020577527385147,0.00627730655689597,0.00632792362331064
"2020-10-04",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0205499234600379,0.00648957242217699,0.00631422625337716
"2020-10-05",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0205232880937045,0.00649735907469332,0.00634212741715968
"2020-10-06",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0204975711882791,0.00631755289566979,0.00635547806122631
"2020-10-07",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0204727260423598,0.00624863234642853,0.00633944016246014
"2020-10-08",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.020448709067971,0.00630488694020192,0.00633541655256077
"2020-10-09",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0204254795353655,0.00638696975602906,0.0063374028347234
"2020-10-10",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0204029993425214,0.00631134711575155,0.00632536327245821
"2020-10-11",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0203812328065931,0.00633811669333913,0.00631107276256051
"2020-10-12",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0203601464749125,0.00634749843933481,0.00632027739418054
"2020-10-13",0.0634390252634342,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0203397089534374,0.00627922273704608,0.00633289004208702
"2020-10-14",0.0634390252634342,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.020319890750795,0.0062928614313479,0.00634513111223806
"2020-10-15",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0202755009012035,0.00600966304275883,0.00591712060454109
"2020-10-16",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0202324166354235,0.00582696775862023,0.00576079908657487
"2020-10-17",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0201905811889415,0.00574416821981439,0.00574284282219104
"2020-10-18",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0201499410409304,0.0056997265724988,0.00569530065853408
"2020-10-19",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0201104456858211,0.00568956830752441,0.00568539407372555
"2020-10-20",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0200720474239092,0.00570133063987075,0.00570464481166308
"2020-10-21",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.020034701169173,0.00572414723432532,0.00573343514311499
"2020-10-22",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0199983642726729,0.00575156051944444,0.00576158971769118
"2020-10-23",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0199629963600794,0.00577739241869313,0.00578493802315384
"2020-10-24",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0199285591820279,0.00579694418814405,0.00580085920443889
"2020-10-25",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0198950164761309,0.00580832297496717,0.00580919280573833
"2020-10-26",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0198623338396175,0.00581222751436433,0.00581160669609771
"2020-10-27",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0198304786116241,0.00581039193705704,0.00580957283145478
"2020-10-28",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0197994197643308,0.00580456571269916,0.00580391826703289
"2020-10-29",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0197691278021558,0.00579661582072809,0.00579553132951928
"2020-10-30",0.0636011597032601,0,0.0173457708281618,0,0.0197395746683266,0.00236581862867134,0.00234749261036307
"2020-10-31",0.0636011597032601,0,0.0173457708281618,0,0.0197107336582042,0.000764488114589275,0.000762637532688295
"2020-11-01",0.0636011597032601,0,0.0173457708281618,0,0.0196825793387989,9.79439307164658e-05,9.91880417577239e-05
"2020-11-02",0.0636011597032601,0,0.0173457708281618,0,0.0196550874739679,8.80182877797724e-07,9.28393269814054e-07
"2020-11-03",0.0636011597032601,0,0.0173457708281618,0,0.0196282349548305,8.50923055726626e-13,1.01710167599638e-12
"2020-11-04",0.0636011597032601,0,0.0173457708281618,0,0.0196019997349839,2.22044604925031e-16,2.22044604925031e-16
"2020-11-05",0.0636011597032601,0,0.0173457708281618,0,0.0195763607701336,2.22044604925031e-16,2.22044604925031e-16
"2020-11-06",0.0636011597032601,0,0.0173457708281618,0,0.0195512979617969,1.8753127897704e-06,1.57274331974001e-06
"2020-11-07",0.0636011597032601,0,0.0173457708281618,0,0.0195267921047565,3.01152678942681e-08,2.70598421963508e-08
"2020-11-08",0.0636011597032601,0,0.0173457708281618,0,0.0195028248379807,2.78456345337058e-11,2.68693830034442e-11
"2020-11-09",0.0636011597032601,0,0.0173457708281618,0,0.0194793785987436,2.22044604925031e-16,2.22044604925031e-16
"2020-11-10",0.0636011597032601,0,0.0173457708281618,0,0.0194564365797051,2.22044604925031e-16,2.22044604925031e-16
"2020-11-11",0.0636011597032601,0,0.0173457708281618,0,0.0194339826887312,2.22044604925031e-16,2.22044604925031e-16
"2020-11-12",0.0636011597032601,0,0.0173457708281618,0,0.0194120015112515,2.22044604925031e-16,2.22044604925031e-16
"2020-11-13",0.0636011597032601,0,0.0173457708281618,0,0.0193904782749692,2.22044604925031e-16,2.22044604925031e-16
"2020-11-14",0.0636011597032601,0,0.0173457708281618,0,0.0193693988167548,2.22044604925031e-16,2.22044604925031e-16
"2020-11-15",0.0636011597032601,0,0.0173457708281618,0,0.0193487495515651,4.86632097139135e-11,2.36286943927247e-11
"2020-11-16",0.0636011597032601,0,0.0173457708281618,0,0.0193285174432479,4.59627442935064e-14,2.35030314901964e-14
"2020-11-17",0.0636011597032601,0,0.0173457708281618,0,0.0193086899770971,2.22044604925031e-16,2.22044604925031e-16
"2020-11-18",0.0636011597032601,0,0.0173457708281618,0,0.0192892551340383,2.22044604925031e-16,2.22044604925031e-16
"2020-11-19",0,0,0,0,0.0191001447895867,2.22044604925031e-16,2.22044604925031e-16
"2020-11-20",0,0,0,0,0.0189147064906587,2.22044604925031e-16,2.22044604925031e-16
"2020-11-21",0,0,0,0,0.0187328343128639,2.22044604925031e-16,2.22044604925031e-16
"2020-11-22",0,0,0,0,0.0185544263670271,2.22044604925031e-16,2.22044604925031e-16
"2020-11-23",0,0,0,0,0.0183793846088476,2.22044604925031e-16,2.22044604925031e-16
"2020-11-24",0,0,0,0,0.0182076146592322,2.22044604925031e-16,2.22044604925031e-16
"2020-11-25",0,0,0,0,0.0180390256346097,2.22044604925031e-16,2.22044604925031e-16
"2020-11-26",0,0,0,0,0.0178735299865857,3.0653659458074e-16,2.22044604925031e-16
"2020-11-27",0,0,0,0,0.0177110433503441,2.22044604925031e-16,2.22044604925031e-16
